login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
rentzsch,rentzsch/node-google-image-search-url-results,2016-02-02T03:38:33Z,1,1,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/elemental,2015-02-06T05:22:24Z,2,2,C,TRUE,TRUE,
rentzsch,rentzsch/spawn-async-promise,2015-11-19T18:16:45Z,0,0,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/criu,2015-09-30T16:08:23Z,0,0,C,TRUE,TRUE,Other
rentzsch,rentzsch/read-package-json,2015-10-13T02:15:42Z,0,0,JavaScript,TRUE,TRUE,ISC License
rentzsch,rentzsch/mach_override,2012-08-10T03:33:36Z,427,427,C,TRUE,TRUE,
rentzsch,rentzsch/portbridge.js,2015-04-17T15:50:37Z,0,0,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/atomicity,2015-02-06T05:10:54Z,5,5,C,TRUE,TRUE,
rentzsch,rentzsch/node-mysql-oil,2010-11-10T19:32:31Z,30,30,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/IGIsolatedCookieWebView,2011-09-25T21:55:57Z,5,5,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/AutoLayoutShorthand,2013-04-22T22:59:47Z,355,355,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/BlockStep,2011-04-28T08:38:06Z,21,21,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/WhitelistDeliciousContentSecurityPolicy,2014-12-09T18:06:57Z,1,1,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/SwiftCoreDataRelationshipRepro,2014-07-11T01:17:00Z,1,1,Swift,TRUE,TRUE,
rentzsch,rentzsch/unpopular,2014-04-13T06:39:17Z,8,8,CSS,TRUE,TRUE,
rentzsch,rentzsch/JRTranscriptView,2014-04-14T06:05:33Z,67,67,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/clonedrive,2013-05-23T20:18:36Z,26,26,C,TRUE,TRUE,
rentzsch,rentzsch/NSKeyedArchiver-butWithNSError,2014-03-28T05:14:46Z,20,20,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/hypo,2011-08-12T05:28:10Z,12,12,Objective-C,TRUE,TRUE,MIT License
rentzsch,rentzsch/JRErr,2012-06-08T18:49:53Z,51,51,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/JRPDFLabel,2014-02-22T15:38:54Z,9,9,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/xib2pdflabels,2014-02-22T15:11:21Z,5,5,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/DCTCoreDataStack,2014-03-04T21:04:56Z,1,1,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/Pester,2014-01-24T17:54:50Z,2,2,Perl,TRUE,FALSE,"BSD 2-Clause ""Simplified"" License"
rentzsch,rentzsch/objc-s3,2013-08-02T20:27:54Z,2,2,Objective-C,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
rentzsch,rentzsch/ddcli,2013-07-22T00:40:31Z,4,4,Objective-C,TRUE,TRUE,MIT License
rentzsch,rentzsch/JRLog,2009-12-31T23:46:04Z,26,26,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/peg-markdown-highlight,2013-11-15T05:48:33Z,2,2,C,TRUE,TRUE,Other
rentzsch,rentzsch/nginx-homebrew-support,2013-01-04T12:07:41Z,15,15,Ruby,TRUE,TRUE,
rentzsch,rentzsch/JRCenteringScrollView,2013-04-15T23:41:39Z,5,5,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/slowgold,2013-04-06T18:21:03Z,4,4,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/SafeToUnplug,2012-10-30T23:01:56Z,22,22,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/CALayer-jr_UIColor,2013-04-11T18:01:40Z,4,4,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/UIView-jr_viewInSuperview,2013-04-11T17:39:32Z,7,7,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/UIView-jr_addConstraints,2013-04-11T17:28:32Z,11,11,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/gistspike,2013-04-04T00:31:44Z,0,0,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/ply,2009-05-29T21:04:12Z,5,5,,TRUE,TRUE,
rentzsch,rentzsch/rentzsch.tumblr.com-theme,2009-11-02T18:52:10Z,3,3,,TRUE,TRUE,
rentzsch,rentzsch/NSInvocation-blocks,2010-06-27T23:15:30Z,54,54,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/ReactiveCocoaExample1,2013-02-14T22:34:42Z,2,2,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/ComplimentKit,2013-01-21T05:04:45Z,12,12,,TRUE,TRUE,
rentzsch,rentzsch/git,2013-01-01T21:34:08Z,0,0,C,TRUE,FALSE,Other
rentzsch,rentzsch/Sparkle,2012-12-12T06:08:10Z,0,0,Objective-C,TRUE,TRUE,Other
rentzsch,rentzsch/Xcode-Sucks,2012-10-19T19:05:33Z,3,3,,TRUE,TRUE,
rentzsch,rentzsch/LetsMove,2013-01-22T23:27:22Z,0,0,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/mach_star,2009-01-19T18:22:10Z,254,254,C,TRUE,FALSE,
rentzsch,rentzsch/fmdb,2012-07-27T04:33:30Z,4,4,Objective-C,TRUE,TRUE,Other
rentzsch,rentzsch/libetpan,2012-05-29T15:14:48Z,1,1,C,TRUE,FALSE,Other
rentzsch,rentzsch/JSONKit,2012-09-03T22:21:05Z,0,0,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/JRKVOBlocks,2011-03-28T05:53:07Z,12,12,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/mach_error-Decoder-Ring,2012-07-01T05:10:43Z,2,2,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/egodatabase,2012-06-26T20:49:28Z,1,1,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/git-subtree,2012-04-29T17:07:56Z,12,12,Shell,TRUE,FALSE,GNU General Public License v2.0
rentzsch,rentzsch/woplat,2009-04-23T05:41:02Z,8,8,C,TRUE,FALSE,
rentzsch,rentzsch/ForceQuitUnresponsiveApps,2012-01-28T23:40:40Z,22,22,C,TRUE,TRUE,
rentzsch,rentzsch/git-import-commit,2011-12-11T07:47:29Z,4,4,C,TRUE,TRUE,
rentzsch,rentzsch/MAObjCRuntime,2011-11-26T20:15:38Z,7,7,Objective-C,TRUE,TRUE,Other
rentzsch,rentzsch/git.bbpackage,2011-11-08T15:33:07Z,2,2,Shell,TRUE,TRUE,
rentzsch,rentzsch/jumpcut,2011-10-04T21:22:28Z,4,4,Objective-C,TRUE,TRUE,MIT License
rentzsch,rentzsch/Blitz,2009-06-28T21:44:00Z,32,32,Objective-C,TRUE,FALSE,
rentzsch,rentzsch/Transformation-Matrix-Funhouse,2011-09-09T23:20:21Z,9,9,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/OAuthConsumer,2010-07-07T19:44:26Z,82,82,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/JRTruthTable,2011-08-31T05:45:39Z,31,31,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/jstalk,2011-08-15T21:02:45Z,2,2,Objective-C,TRUE,TRUE,Other
rentzsch,rentzsch/semver,2011-09-02T20:51:41Z,3,3,Ruby,TRUE,TRUE,
rentzsch,rentzsch/objective-git,2011-07-08T00:55:50Z,3,3,Objective-C,TRUE,TRUE,MIT License
rentzsch,rentzsch/Shroud,2011-06-26T05:04:33Z,2,2,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/CoreEndian-RuntimeTarget,2011-06-26T18:40:54Z,2,2,C,TRUE,TRUE,
rentzsch,rentzsch/CoreData-JRExtensions,2011-03-28T08:52:43Z,10,10,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/BillingsCal,2011-02-12T13:51:59Z,6,6,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/wiki,2011-02-07T07:06:09Z,1,1,,TRUE,TRUE,
rentzsch,rentzsch/node-mysql,2010-10-28T19:18:30Z,2,2,JavaScript,TRUE,TRUE,MIT License
rentzsch,rentzsch/gitignore,2010-11-08T21:39:20Z,10,10,,TRUE,FALSE,
rentzsch,rentzsch/CodaAutosaveOnDeactivate,2009-05-31T01:00:31Z,19,19,C,TRUE,FALSE,
rentzsch,rentzsch/pomodoro,2010-10-03T19:42:05Z,4,4,C,TRUE,TRUE,Other
rentzsch,rentzsch/nu,2010-09-11T03:54:16Z,2,2,C,TRUE,TRUE,Apache License 2.0
rentzsch,rentzsch/node.dbslayer.js,2010-04-09T22:48:14Z,4,4,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/jrfeedbackprovider,2008-12-24T06:48:53Z,114,114,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/cappuccino,2010-06-05T19:31:43Z,2,2,Objective-J,TRUE,TRUE,GNU Lesser General Public License v2.1
rentzsch,rentzsch/dbslayer,2010-05-02T01:36:44Z,2,2,JavaScript,TRUE,TRUE,Apache License 2.0
rentzsch,rentzsch/Function.introspect.js,2010-05-23T04:12:30Z,6,6,JavaScript,TRUE,FALSE,
rentzsch,rentzsch/node-supervisor,2010-05-01T16:58:13Z,1,1,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/JRLogDemo,2010-01-15T07:14:50Z,3,3,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/giles,2010-04-07T18:35:29Z,1,1,,TRUE,TRUE,
rentzsch,rentzsch/SafariSessionSaver,2010-03-16T04:41:44Z,50,50,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/MagicHat,2009-12-27T21:48:04Z,43,43,C,TRUE,TRUE,
rentzsch,rentzsch/mustache.js,2010-03-09T02:34:57Z,1,1,JavaScript,TRUE,TRUE,MIT License
rentzsch,rentzsch/Saw,2010-01-15T07:07:01Z,2,2,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/TwitterReflectorDish,2009-12-12T00:25:15Z,6,6,,TRUE,TRUE,
rentzsch,rentzsch/xcode-cappuccino,2009-11-24T10:55:29Z,3,3,Objective-J,TRUE,TRUE,
rentzsch,rentzsch/Math.uuid.js,2009-09-12T03:43:36Z,2,2,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/flit,2009-11-10T01:10:46Z,0,0,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/access-date,2009-10-04T08:51:13Z,2,2,C,TRUE,TRUE,
rentzsch,rentzsch/Array.tsort.js,2009-09-12T16:40:43Z,0,0,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/JRSet.js,2009-09-12T17:04:17Z,0,0,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/jquery.pkg,2009-09-12T05:12:05Z,0,0,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/qunit,2009-09-01T17:46:46Z,3,3,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/cocoagit,2009-07-16T19:15:14Z,8,8,C,TRUE,TRUE,MIT License
rentzsch,rentzsch/OpenRadarApp,2009-06-14T00:15:56Z,14,14,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/webedit,2009-02-06T19:07:59Z,13,13,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/javascriptmvc,2009-05-01T21:30:05Z,1,1,JavaScript,TRUE,TRUE,
rentzsch,rentzsch/bdalias,2009-04-19T21:11:24Z,38,38,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/burndeck,2009-04-20T16:56:03Z,3,3,Objective-C,TRUE,FALSE,
rentzsch,rentzsch/nsxmlelement-elementwithxmlformat,2009-03-21T21:18:41Z,3,3,Objective-C,TRUE,TRUE,
rentzsch,rentzsch/jryaml,2009-04-05T03:37:42Z,8,8,,TRUE,TRUE,
rentzsch,rentzsch/otx-bblm,2009-03-02T02:06:02Z,3,3,C++,TRUE,TRUE,
HFTrader,HFTrader/awesome-programming-resources,2021-12-07T10:04:59Z,59,59,,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/onload,2024-04-30T22:45:40Z,1,1,C,TRUE,TRUE,Other
HFTrader,HFTrader/tcpdirect,2024-04-30T22:45:04Z,1,1,C,TRUE,TRUE,
HFTrader,HFTrader/hbthreads,2022-10-20T16:53:26Z,48,48,C++,TRUE,TRUE,
HFTrader,HFTrader/exanic-software,2024-04-19T18:06:45Z,1,1,C,TRUE,TRUE,Other
HFTrader,HFTrader/tiny-cpp-perf-stats,2016-05-03T00:30:13Z,55,55,C++,TRUE,TRUE,MIT License
HFTrader,HFTrader/Programming-Language-Benchmarks,2024-03-06T17:01:09Z,0,0,C#,TRUE,TRUE,MIT License
HFTrader,HFTrader/cryptopp,2023-11-30T20:38:44Z,0,0,C++,TRUE,FALSE,Other
HFTrader,HFTrader/hash-table-shootout,2021-07-28T18:41:50Z,4,4,Jupyter Notebook,TRUE,TRUE,
HFTrader,HFTrader/RustVsCppShootout,2023-11-22T14:52:00Z,2,2,,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/aws-fpga-1,2017-10-28T03:24:13Z,0,0,VHDL,TRUE,FALSE,Other
HFTrader,HFTrader/flask-materialpro-lite,2023-11-13T20:16:10Z,0,0,,TRUE,TRUE,Other
HFTrader,HFTrader/clang-tutor,2023-09-26T19:00:28Z,0,0,,TRUE,TRUE,The Unlicense
HFTrader,HFTrader/llvm-tutor,2023-09-16T18:29:56Z,17,17,C++,TRUE,TRUE,MIT License
HFTrader,HFTrader/benchmark,2023-03-01T21:29:07Z,2,2,C++,TRUE,FALSE,Apache License 2.0
HFTrader,HFTrader/hftrader.github.io,2023-08-02T12:33:02Z,0,0,JavaScript,TRUE,TRUE,
HFTrader,HFTrader/CPPAsteroids,2023-06-13T00:41:23Z,0,0,,TRUE,TRUE,
HFTrader,HFTrader/awesome-modern-cpp,2016-03-31T20:08:24Z,48,48,HTML,TRUE,TRUE,
HFTrader,HFTrader/llvm-project,2023-03-03T17:59:49Z,0,0,,TRUE,FALSE,Other
HFTrader,HFTrader/stanford_alpaca,2023-03-22T19:49:38Z,0,0,,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/AssemblyTales,2022-01-01T20:58:53Z,17,17,C++,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/nanotube,2023-03-12T02:13:58Z,0,0,,TRUE,TRUE,MIT License
HFTrader,HFTrader/bruteforce-salted-openssl,2023-01-01T06:15:07Z,0,0,C,TRUE,FALSE,Other
HFTrader,HFTrader/aws-sdk-cpp,2022-05-10T16:08:46Z,0,0,,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/carbon-lang,2022-07-24T01:35:26Z,0,0,C++,TRUE,TRUE,Other
HFTrader,HFTrader/boost,2016-04-10T01:39:11Z,0,0,HTML,TRUE,TRUE,Boost Software License 1.0
HFTrader,HFTrader/regex-performance,2022-01-04T15:55:37Z,47,47,C,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/Code-used-on-Daniel-Lemire-s-blog,2022-09-15T14:43:05Z,1,1,C,TRUE,TRUE,
HFTrader,HFTrader/XRT,2022-03-10T11:36:05Z,0,0,C,TRUE,TRUE,Other
HFTrader,HFTrader/cppinsights,2019-02-18T01:33:31Z,0,0,C++,TRUE,TRUE,MIT License
HFTrader,HFTrader/awesome-machine-learning,2015-06-03T19:26:34Z,84,84,Python,TRUE,TRUE,Creative Commons Zero v1.0 Universal
HFTrader,HFTrader/WhoMovesTheDatacenter,2017-05-16T21:06:35Z,0,0,Python,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/decimal_for_cpp,2022-08-09T22:42:55Z,2,2,C++,TRUE,TRUE,
HFTrader,HFTrader/LuaJIT,2022-08-03T03:26:55Z,0,0,C,TRUE,FALSE,Other
HFTrader,HFTrader/hlslib,2021-08-02T22:05:19Z,0,0,C++,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
HFTrader,HFTrader/feeling-responsive,2022-06-14T22:38:58Z,0,0,,TRUE,TRUE,MIT License
HFTrader,HFTrader/BenchmarkingTutorial,2022-03-12T23:30:39Z,2,2,,TRUE,FALSE,
HFTrader,HFTrader/exceptionperformance,2022-02-23T05:38:15Z,1,1,C++,TRUE,TRUE,
HFTrader,HFTrader/spdlog,2020-05-16T00:47:46Z,1,1,C++,TRUE,TRUE,Other
HFTrader,HFTrader/scheduler,2021-12-07T00:52:45Z,0,0,,TRUE,TRUE,
HFTrader,HFTrader/lucisqr,2021-12-14T02:47:57Z,0,0,Python,TRUE,TRUE,
HFTrader,HFTrader/DependencyBuilder,2019-01-19T15:16:26Z,2,2,Shell,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/duffsdevice,2021-11-18T18:13:08Z,0,0,,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/fpga-network-stack,2022-03-19T20:49:33Z,1,1,,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
HFTrader,HFTrader/folly,2016-04-15T05:05:51Z,0,0,C++,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/osgQt,2020-06-21T16:16:58Z,0,0,CMake,TRUE,TRUE,Other
HFTrader,HFTrader/asm-reverser,2020-05-14T18:04:21Z,0,0,Assembly,TRUE,TRUE,MIT License
HFTrader,HFTrader/format-benchmark,2020-06-18T00:51:00Z,0,0,C++,TRUE,TRUE,
HFTrader,HFTrader/fecpp,2020-04-20T02:27:22Z,0,0,C++,TRUE,TRUE,Other
HFTrader,HFTrader/vcpkg,2021-05-19T03:15:34Z,0,0,CMake,TRUE,TRUE,Other
HFTrader,HFTrader/abseil-cpp,2021-10-09T01:30:17Z,0,0,C++,TRUE,FALSE,Apache License 2.0
HFTrader,HFTrader/fizzbuzz,2021-11-05T13:55:02Z,2,2,C++,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/libsatoshi,2015-07-17T07:12:38Z,0,0,C++,TRUE,TRUE,
HFTrader,HFTrader/WebTutorials,2021-10-11T16:11:19Z,0,0,,TRUE,TRUE,MIT License
HFTrader,HFTrader/Stanford-Machine-Learning-Course,2015-06-03T19:27:29Z,8,8,MATLAB,TRUE,TRUE,
HFTrader,HFTrader/RAMCloud,2015-06-06T09:37:04Z,0,0,C++,TRUE,FALSE,Other
HFTrader,HFTrader/BleedingEdge,2015-06-01T16:23:24Z,5,5,Python,TRUE,TRUE,GNU Lesser General Public License v2.1
HFTrader,HFTrader/awesome-free-deep-learning-papers,2016-06-03T15:39:48Z,346,346,,TRUE,TRUE,
HFTrader,HFTrader/xilinx-ethash,2021-03-13T18:24:07Z,0,0,,TRUE,TRUE,
HFTrader,HFTrader/diff-match-patch,2021-03-04T01:13:03Z,0,0,Python,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/youtube-dl,2020-10-25T20:11:07Z,0,0,,TRUE,TRUE,The Unlicense
HFTrader,HFTrader/binder,2020-08-11T11:45:18Z,0,0,C++,TRUE,TRUE,MIT License
HFTrader,HFTrader/futile-modern-cpp,2020-07-01T22:55:42Z,0,0,,TRUE,TRUE,MIT License
HFTrader,HFTrader/conan-openscenegraph,2020-06-20T07:09:16Z,0,0,Python,TRUE,FALSE,MIT License
HFTrader,HFTrader/conan-center-index,2020-06-20T07:03:17Z,0,0,,TRUE,TRUE,MIT License
HFTrader,HFTrader/imgui,2020-06-14T03:00:51Z,0,0,,TRUE,TRUE,MIT License
HFTrader,HFTrader/modern-cpp-cheatsheet,2020-05-30T12:53:29Z,2,2,,TRUE,TRUE,MIT License
HFTrader,HFTrader/xdelta,2021-03-04T04:58:01Z,0,0,,TRUE,FALSE,
HFTrader,HFTrader/Data-Science-Cheatsheet,2020-05-26T19:07:15Z,4,4,,TRUE,TRUE,
HFTrader,HFTrader/MoveMyMouse,2020-04-10T02:13:55Z,0,0,C#,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/simd_md5,2023-08-08T14:37:46Z,1,1,,TRUE,TRUE,MIT License
HFTrader,HFTrader/schifra,2020-06-19T00:37:53Z,0,0,,TRUE,FALSE,Other
HFTrader,HFTrader/fastlwc,2021-10-29T18:49:01Z,0,0,,TRUE,TRUE,MIT License
HFTrader,HFTrader/SecurityMaster,2019-09-07T20:28:20Z,1,1,,TRUE,TRUE,
HFTrader,HFTrader/zc706_10g_example,2019-03-10T14:57:36Z,2,2,Tcl,TRUE,TRUE,
HFTrader,HFTrader/cvTransmitter,2018-12-25T01:32:46Z,0,0,C++,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/Forums,2018-01-31T19:24:06Z,1,1,C,TRUE,TRUE,
HFTrader,HFTrader/ZyboExperiments,2017-07-24T04:06:57Z,0,0,VHDL,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/embeddedsw,2018-01-04T02:52:23Z,0,0,HTML,TRUE,TRUE,Other
HFTrader,HFTrader/aws-fpga,2017-01-19T04:37:21Z,0,0,VHDL,TRUE,TRUE,
HFTrader,HFTrader/google-10000-english,2017-10-19T18:29:09Z,0,0,,TRUE,TRUE,Other
HFTrader,HFTrader/BazelCustomToolchain,2017-05-16T04:17:16Z,0,0,Python,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/ClangASTPrinter,2017-05-12T02:23:58Z,3,3,C++,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/WavDecoder,2017-04-26T15:16:36Z,0,0,C++,TRUE,TRUE,GNU General Public License v2.0
HFTrader,HFTrader/zpugcc,2017-04-25T00:53:51Z,0,0,C,TRUE,TRUE,
HFTrader,HFTrader/HLx_Examples,2017-07-21T01:39:43Z,0,0,Matlab,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
HFTrader,HFTrader/fpga-drive-aximm-pcie,2017-04-18T21:10:25Z,2,2,Tcl,TRUE,TRUE,
HFTrader,HFTrader/XPDMA,2017-04-16T02:23:47Z,1,1,C,TRUE,TRUE,
HFTrader,HFTrader/ec2-spotter,2017-02-14T05:12:02Z,0,0,Ruby,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/VerilogFix,2016-11-23T00:57:49Z,0,0,,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/ZYBO,2016-11-29T19:42:44Z,0,0,C,TRUE,TRUE,
HFTrader,HFTrader/RollABall,2016-11-07T15:59:33Z,0,0,JavaScript,TRUE,TRUE,GNU General Public License v3.0
HFTrader,HFTrader/rtlamr,2016-10-24T00:30:08Z,2,2,Go,TRUE,TRUE,GNU Affero General Public License v3.0
HFTrader,HFTrader/CRYENGINE,2016-05-24T17:20:56Z,0,0,C++,TRUE,FALSE,
HFTrader,HFTrader/awesome-bash-one-liners,2016-05-14T14:24:56Z,0,0,Shell,TRUE,TRUE,MIT License
HFTrader,HFTrader/Twitch-Streamer-Linux,2016-05-07T14:26:54Z,0,0,Shell,TRUE,TRUE,
HFTrader,HFTrader/boomerang,2016-05-08T15:06:05Z,0,0,C++,TRUE,TRUE,Other
HFTrader,HFTrader/EDA_Munish,2016-12-29T17:10:42Z,0,0,C++,TRUE,TRUE,
HFTrader,HFTrader/string-splitting,2016-04-16T05:59:16Z,1,1,C++,TRUE,TRUE,
HFTrader,HFTrader/daal,2016-04-16T20:26:14Z,0,0,C++,TRUE,TRUE,Other
HFTrader,HFTrader/EASTL,2016-04-07T04:18:28Z,0,0,C++,TRUE,TRUE,Other
HFTrader,HFTrader/spdk,2016-04-11T05:42:49Z,0,0,C,TRUE,TRUE,Other
HFTrader,HFTrader/cstore_fdw,2015-10-21T22:19:53Z,0,0,C,TRUE,TRUE,Apache License 2.0
HFTrader,HFTrader/common,2015-07-17T07:13:14Z,0,0,C++,TRUE,FALSE,
HFTrader,HFTrader/ascom-jolo-focuser,2015-06-05T05:31:27Z,0,0,HTML,TRUE,TRUE,
HFTrader,HFTrader/miniSpartan6-plus,2016-05-14T21:24:41Z,0,0,C,TRUE,TRUE,Other
HFTrader,HFTrader/ramcloud-1,2015-10-14T04:18:15Z,0,0,C++,TRUE,TRUE,Other
HFTrader,HFTrader/conda-recipes,2015-06-05T11:53:14Z,0,0,Shell,TRUE,TRUE,Other
HFTrader,HFTrader/solarflare-tests,2015-10-14T04:16:59Z,0,0,C,TRUE,TRUE,
HFTrader,HFTrader/Twitch-Streamer-For-Linux,2016-05-07T18:44:28Z,0,0,C++,TRUE,TRUE,
HFTrader,HFTrader/uip,2015-10-13T18:30:50Z,0,0,C,TRUE,TRUE,
HFTrader,HFTrader/sgdma-pcie-driver-demo,2015-11-13T16:07:44Z,1,1,C,TRUE,TRUE,
HFTrader,HFTrader/sshshare,2015-07-08T04:49:31Z,0,0,C++,TRUE,TRUE,
JimLiu,JimLiu/cobalt,2024-10-24T02:15:23Z,0,0,,TRUE,FALSE,GNU Affero General Public License v3.0
JimLiu,JimLiu/winamp,2024-09-27T17:13:55Z,0,0,,TRUE,FALSE,Other
JimLiu,JimLiu/translations,2023-05-04T18:05:52Z,25,25,,TRUE,TRUE,
JimLiu,JimLiu/L1B3RT45,2024-08-13T21:08:29Z,0,0,,TRUE,TRUE,GNU Affero General Public License v3.0
JimLiu,JimLiu/ChatGPT-Next-Web,2023-05-31T02:46:35Z,1,1,TypeScript,TRUE,FALSE,Other
JimLiu,JimLiu/gpt-games,2024-02-02T06:36:23Z,308,308,Python,TRUE,TRUE,MIT License
JimLiu,JimLiu/WhisperKit,2024-06-18T16:34:46Z,1,1,,TRUE,TRUE,MIT License
JimLiu,JimLiu/twig,2018-06-24T00:29:32Z,0,0,Swift,TRUE,TRUE,Other
JimLiu,JimLiu/bbcode-to-react,2016-10-28T02:16:51Z,24,24,JavaScript,TRUE,TRUE,MIT License
JimLiu,JimLiu/Selected,2024-05-31T04:20:30Z,0,0,,TRUE,TRUE,GNU General Public License v3.0
JimLiu,JimLiu/sniffnet,2024-05-26T05:02:06Z,0,0,,TRUE,TRUE,Apache License 2.0
JimLiu,JimLiu/stats,2024-05-26T05:03:18Z,0,0,,TRUE,FALSE,MIT License
JimLiu,JimLiu/MessAuto,2024-05-26T05:02:22Z,1,1,,TRUE,TRUE,MIT License
JimLiu,JimLiu/alt-tab-macos,2024-05-25T21:29:11Z,0,0,,TRUE,TRUE,GNU General Public License v3.0
JimLiu,JimLiu/TikTokDownloader,2024-05-10T01:52:01Z,0,0,,TRUE,TRUE,GNU General Public License v3.0
JimLiu,JimLiu/QuickRecorder,2024-04-26T00:29:27Z,0,0,,TRUE,TRUE,GNU Affero General Public License v3.0
JimLiu,JimLiu/3b1b-captions,2024-04-02T21:00:54Z,0,0,TypeScript,TRUE,FALSE,
JimLiu,JimLiu/reminders-menubar,2024-05-10T01:49:17Z,0,0,,TRUE,FALSE,GNU General Public License v3.0
JimLiu,JimLiu/MediaCrawler,2024-03-21T07:04:22Z,6,6,,TRUE,TRUE,Apache License 2.0
JimLiu,JimLiu/gpt-api,2024-02-08T01:48:49Z,225,225,TypeScript,TRUE,FALSE,
JimLiu,JimLiu/WeChatVideoDownloader,2024-03-21T05:51:12Z,1,1,,TRUE,TRUE,
JimLiu,JimLiu/Prompt-Engineering-Guide,2024-02-14T22:13:43Z,0,0,,TRUE,TRUE,MIT License
JimLiu,JimLiu/TTS,2023-12-25T07:32:12Z,1,1,,TRUE,TRUE,Mozilla Public License 2.0
JimLiu,JimLiu/MarkEdit,2023-12-27T05:39:41Z,0,0,,TRUE,TRUE,MIT License
JimLiu,JimLiu/Easydict,2023-12-04T06:38:58Z,0,0,,TRUE,FALSE,GNU General Public License v3.0
JimLiu,JimLiu/whisper-subtitles,2023-03-25T20:34:38Z,340,340,Jupyter Notebook,TRUE,TRUE,MIT License
JimLiu,JimLiu/ImageOptim,2024-05-25T21:28:46Z,0,0,,TRUE,FALSE,GNU General Public License v2.0
